sim_t,client,soc,temp,throttled,alive,ul,dl,power_W,scale
11.3,7,0.9,45.1146,1,1,2.32481,17.0867,4.96193,0.5
11.4,0,0.198859,41.0726,1,1,1.23727,6.12236,3.38175,0.254955
11.4,1,0.150729,40.8727,1,1,1.16644,5.77187,3.31604,0.24036
11.4,2,0.445685,41.2401,1,1,1.6623,6.99424,3.66645,0.342539
11.4,3,0.487061,42.6059,1,1,1.74128,8.61635,3.85874,0.358813
11.4,4,0.251585,40.7603,1,1,1.31966,5.55256,3.36656,0.271933
11.4,5,0.17942,40.9936,1,1,1.20815,5.97829,3.3547,0.248956
11.4,6,0.76954,42.7412,1,1,2.24772,9.45742,4.19351,0.463171
11.4,7,0.9,45.1191,1,1,2.42644,12.0067,4.5287,0.5
11.5,0,0.198236,41.0403,1,1,0.919199,5.10274,3.14174,0.254746
11.5,1,0.150115,40.84,1,1,0.86659,4.81069,3.09119,0.240166
11.5,2,0.444946,41.2488,1,1,1.23496,9.74478,3.72493,0.342255
11.5,3,0.486365,42.5756,1,1,1.29361,7.18121,3.50808,0.35851
11.5,4,0.250907,40.754,1,1,0.980415,7.73624,3.41838,0.271711
11.5,5,0.1788,40.9611,1,1,0.897573,4.98269,3.12093,0.248753
11.5,6,0.769314,42.7651,1,1,1.67102,13.1857,4.26041,0.463105
11.5,7,0.9,45.0854,1,1,1.80415,10.0153,4.02275,0.5
11.6,0,0.197601,41.0131,1,1,1.02077,5.25613,3.20136,0.254552
11.6,1,0.149491,40.812,1,1,0.96236,4.95537,3.147,0.239986
11.6,2,0.444161,41.2747,1,1,1.37131,11.4919,3.95527,0.341967
11.6,3,0.485651,42.5524,1,1,1.43655,7.39705,3.5958,0.358235
11.6,4,0.250193,40.7614,1,1,1.08868,9.12341,3.599,0.271487
11.6,5,0.17817,40.9335,1,1,0.99676,5.1325,3.17898,0.248564
11.6,6,0.769072,42.8124,1,1,1.85682,15.5606,4.57902,0.463038
11.6,7,0.9,45.0621,1,1,2.00504,10.3243,4.15236,0.5
11.7,0,0.196895,41.0131,1,1,1.19595,8.19243,3.55899,0.254354
11.7,1,0.1488,40.8097,1,1,1.12753,7.72376,3.48317,0.239803
11.7,2,0.443388,41.2957,1,1,1.60647,9.70436,3.89653,0.341662
11.7,3,0.484836,42.5679,1,1,1.68307,11.5292,4.10783,0.357953
11.7,4,0.249489,40.7649,1,1,1.2754,7.70444,3.54925,0.27125
11.7,5,0.17747,40.9325,1,1,1.16783,7.99978,3.52778,0.248372
11.7,6,0.768833,42.8537,1,1,2.17684,13.1498,4.50908,0.462967
11.7,7,0.9,45.0938,1,1,2.35096,16.1044,4.8813,0.5
11.8,0,0.196181,41.0161,1,1,1.17253,8.71687,3.59823,0.254134
11.8,1,0.148101,40.8102,1,1,1.10548,8.21835,3.52026,0.2396
11.8,2,0.442735,41.2706,1,1,1.57499,3.38046,3.28782,0.341361
11.8,3,0.48401,42.5873,1,1,1.65005,12.2668,4.16231,0.357631
11.8,4,0.248879,40.7323,1,1,1.25043,2.68385,3.06985,0.271017
11.8,5,0.176762,40.9345,1,1,1.14497,8.51195,3.56614,0.248159
11.8,6,0.768639,42.832,1,1,2.13573,4.584,3.67842,0.462896
11.8,7,0.9,45.1309,1,1,2.30692,17.1502,4.95879,0.5
11.9,0,0.195469,41.0184,1,1,1.2351,8.32642,3.58975,0.253912
11.9,1,0.147404,40.8101,1,1,1.16448,7.85038,3.51204,0.239395
11.9,2,0.441988,41.2818,1,1,1.65924,8.05184,3.76503,0.341107
11.9,3,0.483187,42.6056,1,1,1.73802,11.7169,4.15259,0.357304
11.9,4,0.248196,40.7285,1,1,1.31732,6.39262,3.44456,0.270816
11.9,5,0.176056,40.9357,1,1,1.20607,8.13074,3.55776,0.247944
11.9,6,0.768409,42.86,1,1,2.25137,10.9253,4.33498,0.462838
11.9,7,0.9,45.1667,1,1,2.43213,16.3963,4.95137,0.5
12,0,0.194777,41.0128,1,1,1.19415,7.42701,3.48538,0.25369
12,1,0.146727,40.8027,1,1,1.1259,7.00253,3.41391,0.239191
12,2,0.441285,41.2763,1,1,1.60426,6.00194,3.54475,0.340816
12,3,0.482392,42.6125,1,1,1.68034,10.4509,4.00354,0.356979
12,4,0.247547,40.7117,1,1,1.2737,4.76522,3.27135,0.27059
12,5,0.175371,40.9293,1,1,1.16609,7.25252,3.45596,0.24773
12,6,0.768196,42.8648,1,1,2.17831,8.14959,4.03394,0.46277
12,7,0.9,45.1862,1,1,2.35355,14.638,4.74223,0.5
12.1,0,0.194155,40.9812,1,1,1.07673,4.29252,3.13647,0.253476
12.1,1,0.146115,40.7707,1,1,1.01521,4.04726,3.08583,0.238993
12.1,2,0.440599,41.2644,1,1,1.44658,5.88433,3.45779,0.340543
12.1,3,0.481697,42.5818,1,1,1.51507,6.03999,3.50521,0.356665
12.1,4,0.246911,40.6902,1,1,1.14852,4.67189,3.20463,0.270376
12.1,5,0.174752,40.8975,1,1,1.05144,4.1917,3.11562,0.247522
12.1,6,0.767989,42.8605,1,1,1.96552,7.99521,3.91133,0.462706
12.1,7,0.9,45.1525,1,1,2.12394,8.46732,4.03622,0.5
12.2,0,0.193518,40.9554,1,1,0.681556,6.86317,3.20683,0.253283
12.2,1,0.145489,40.7444,1,1,0.642622,6.47112,3.15338,0.238814
12.2,2,0.440003,41.2187,1,1,0.915646,3.66185,3.00561,0.340276
12.2,3,0.480984,42.5582,1,1,0.959006,9.65706,3.59233,0.35639
12.2,4,0.246345,40.6427,1,1,0.726987,2.90737,2.85388,0.270166
12.2,5,0.17412,40.8714,1,1,0.665551,6.70201,3.18484,0.247335
12.2,6,0.767816,42.8086,1,1,1.24493,4.9787,3.27786,0.462644
12.2,7,0.9,45.1272,1,1,1.34545,13.5484,4.14017,0.5
12.3,0,0.192857,40.9395,1,1,0.942356,7.02203,3.33362,0.253085
12.3,1,0.14484,40.7274,1,1,0.888537,6.62099,3.27193,0.238631
12.3,2,0.439501,41.1381,1,1,0.436298,0.436298,2.5293,0.340045
12.3,3,0.480214,42.5566,1,1,1.59115,9.61529,3.88064,0.356108
12.3,4,0.245851,40.5686,1,1,0.3464,0.3464,2.48798,0.269979
12.3,5,0.173424,40.8701,1,1,1.47237,6.30503,3.50968,0.247144
12.3,6,0.767678,42.7072,1,1,0.593535,0.593535,2.60464,0.462593
12.3,7,0.9,45.2679,1,1,5.95756,9.77703,6.34866,0.5
12.4,0,0.192206,40.92,1,1,0.994742,6.23744,3.28236,0.25288
12.4,1,0.1442,40.707,1,1,0.937946,5.8813,3.22348,0.238442
12.4,2,0.438941,41.0808,1,1,1.01671,1.01671,2.82167,0.33985
12.4,3,0.479457,42.5503,1,1,1.67953,8.4962,3.81709,0.355804
12.4,4,0.245313,40.5125,1,1,0.807197,0.807197,2.71198,0.269817
12.4,5,0.172735,40.8662,1,1,1.55415,5.50793,3.47415,0.246933
12.4,6,0.767518,42.6387,1,1,1.38379,1.38379,3.02231,0.462552
12.4,7,0.9,45.4094,1,1,6.29383,8.00578,6.39112,0.5
12.5,0,0.191522,40.9129,1,1,0.903302,8.3553,3.44356,0.252679
12.5,1,0.143531,40.6984,1,1,0.851739,7.87836,3.3757,0.238255
12.5,2,0.438405,41.0155,1,1,0.481513,2.37743,2.70306,0.339632
12.5,3,0.478665,42.5571,1,1,1.42427,11.6021,3.99071,0.355505
12.5,4,0.244793,40.4504,1,1,0.382281,1.88748,2.61908,0.269639
12.5,5,0.172035,40.8663,1,1,1.20135,7.83908,3.52785,0.246725
12.5,6,0.767367,42.5588,1,1,0.655714,3.23753,2.85395,0.462504
12.5,7,0.9,45.4959,1,1,4.16032,14.1606,5.68916,0.5
12.6,0,0.190854,40.9002,1,1,1.15636,6.36282,3.3672,0.252467
12.6,1,0.142875,40.6845,1,1,1.09037,5.99972,3.30284,0.23806
12.6,2,0.4379,40.9393,1,1,0.0375919,2.37597,2.54328,0.339424
12.6,3,0.477879,42.5616,1,1,1.94437,8.63426,3.96125,0.355193
12.6,4,0.244299,40.38,1,1,0.0298442,1.88628,2.49428,0.269468
12.6,5,0.171322,40.8714,1,1,1.79016,5.55169,3.59385,0.246513
12.6,6,0.767228,42.4634,1,1,0.0512182,3.23721,2.62962,0.462459
12.6,7,0.9,45.6747,1,1,7.20653,7.68485,6.93842,0.5
12.7,0,0.190167,40.8949,1,1,0.939128,8.38562,3.46211,0.252261
12.7,1,0.142202,40.6776,1,1,0.885551,7.90722,3.39309,0.237869
12.7,2,0.437381,40.8698,1,1,0.614429,0.614429,2.61491,0.339228
12.7,3,0.477073,42.5734,1,1,1.58541,11.5327,4.06088,0.354883
12.7,4,0.243792,40.3152,1,1,0.487782,0.487782,2.55358,0.269306
12.7,5,0.170601,40.8794,1,1,1.46709,7.63724,3.6331,0.246298
12.7,6,0.767083,42.3769,1,1,0.837557,0.837557,2.72762,0.462417
12.7,7,0.9,45.8257,1,1,5.95655,12.5258,6.60796,0.5
12.8,0,0.189466,40.895,1,1,1.16461,8.07565,3.53353,0.252049
12.8,1,0.141516,40.6757,1,1,1.09819,7.61506,3.45954,0.237674
12.8,2,0.436742,40.847,1,1,1.5665,2.70682,3.2233,0.339027
12.8,3,0.476266,42.5858,1,1,1.6383,11.3603,4.06994,0.354565
12.8,4,0.243193,40.2864,1,1,1.24358,2.14883,3.01961,0.269139
12.8,5,0.169906,40.8774,1,1,1.13704,7.88443,3.50277,0.246081
12.8,6,0.766893,42.357,1,1,2.13644,3.69164,3.59719,0.462374
12.8,7,0.9,45.8425,1,1,2.31029,16.02,4.85221,0.5
12.9,0,0.188773,40.8922,1,1,1.15404,7.7202,3.49489,0.251832
12.9,1,0.140836,40.6712,1,1,1.08824,7.28003,3.42319,0.237474
12.9,2,0.436216,40.7815,1,1,0.679639,0.679639,2.64728,0.338779
12.9,3,0.475443,42.6035,1,1,1.94803,10.5351,4.14383,0.354246
12.9,4,0.242681,40.225,1,1,0.539537,0.539537,2.57838,0.268942
12.9,5,0.169167,40.892,1,1,1.80276,6.86142,3.72301,0.245871
12.9,6,0.766746,42.2758,1,1,0.927475,0.927475,2.77447,0.462317
12.9,7,0.9,46.0399,1,1,7.33212,10.2872,7.26334,0.5
13,0,0.18811,40.878,1,1,1.10834,6.33486,3.34267,0.251619
13,1,0.140186,40.656,1,1,1.04517,5.97378,3.27999,0.237277
13,2,0.43564,40.7361,1,1,0.947372,2.37002,2.90249,0.338575
13,3,0.474681,42.5983,1,1,1.6727,8.79676,3.84231,0.353922
13,4,0.242131,40.1792,1,1,0.752062,1.88142,2.77307,0.268774
13,5,0.168492,40.8824,1,1,1.31886,5.94775,3.40333,0.245649
13,6,0.76658,42.2234,1,1,1.2935,3.23591,3.13975,0.462273
13,7,0.9,46.0839,1,1,3.96981,10.8208,5.26226,0.5
13.1,0,0.187468,40.8558,1,1,0.929644,6.01431,3.23241,0.251414
13.1,1,0.139555,40.6333,1,1,0.87667,5.6716,3.17677,0.237088
13.1,2,0.434961,40.7306,1,1,1.25111,6.49334,3.4232,0.338352
13.1,3,0.47396,42.5777,1,1,1.30757,8.45931,3.636,0.353622
13.1,4,0.2415,40.1647,1,1,0.993167,5.1546,3.17945,0.268594
13.1,5,0.167855,40.8584,1,1,0.907575,5.87154,3.20919,0.245446
13.1,6,0.766376,42.2264,1,1,1.70914,8.87058,3.86713,0.462224
13.1,7,0.9,46.0498,1,1,1.84883,11.961,4.23048,0.5
13.2,0,0.186824,40.835,1,1,0.867313,6.44785,3.24626,0.251217
13.2,1,0.138922,40.612,1,1,0.817903,6.08052,3.19004,0.236905
13.2,2,0.434346,40.7011,1,1,1.16723,3.47555,3.10258,0.338088
13.2,3,0.473235,42.5587,1,1,1.21988,9.06892,3.65349,0.353337
13.2,4,0.240919,40.1315,1,1,0.926591,2.75902,2.92794,0.268387
13.2,5,0.167216,40.8358,1,1,0.846728,6.29482,3.22281,0.245255
13.2,6,0.766194,42.196,1,1,1.59559,4.75103,3.4237,0.462163
13.2,7,0.9,46.018,1,1,1.72622,12.8332,4.25356,0.5
13.3,0,0.186174,40.8169,1,1,0.913674,6.55874,3.27701,0.251019
13.3,1,0.138284,40.5933,1,1,0.861635,6.18518,3.21886,0.236722
13.3,2,0.433808,40.6428,1,1,0.807179,0.807179,2.71197,0.33785
13.3,3,0.472482,42.5507,1,1,1.54207,8.96769,3.79536,0.353052
13.3,4,0.240398,40.0764,1,1,0.640765,0.640765,2.62792,0.268196
13.3,5,0.166532,40.8304,1,1,1.42719,5.86792,3.44701,0.245063
13.3,6,0.766043,42.1246,1,1,1.10405,1.10405,2.8685,0.462108
13.3,7,0.9,46.1326,1,1,5.82378,9.06039,6.19873,0.5
13.4,0,0.185543,40.7918,1,1,0.933308,5.44799,3.1805,0.250819
13.4,1,0.137663,40.568,1,1,0.880165,5.13778,3.1279,0.236537
13.4,2,0.433103,40.6484,1,1,1.25638,7.80328,3.54982,0.337641
13.4,3,0.471775,42.5254,1,1,1.31262,7.66212,3.56257,0.352755
13.4,4,0.239747,40.0711,1,1,0.997335,6.19438,3.27944,0.268026
13.4,5,0.165905,40.8035,1,1,0.911125,5.3185,3.15851,0.244858
13.4,6,0.765829,42.1425,1,1,1.71935,10.6788,4.04433,0.462063
13.4,7,0.9,46.0902,1,1,1.86052,10.8604,4.13121,0.5
13.5,0,0.184917,40.7652,1,1,0.840603,5.59709,3.15405,0.250625
13.5,1,0.137047,40.5412,1,1,0.792749,5.27846,3.1033,0.236358
13.5,2,0.432366,40.666,1,1,1.13154,10.116,3.71319,0.337369
13.5,3,0.471076,42.4975,1,1,1.18222,7.87169,3.52217,0.352477
13.5,4,0.23907,40.0757,1,1,0.89825,8.03035,3.41035,0.267813
13.5,5,0.165284,40.775,1,1,0.820628,5.46409,3.13284,0.24467
13.5,6,0.765603,42.1767,1,1,1.54955,13.853,4.26578,0.461999
13.5,7,0.9,46.044,1,1,1.67701,11.1663,4.0702,0.5
13.6,0,0.184242,40.7574,1,1,1.04365,7.25119,3.40039,0.250433
13.6,1,0.136386,40.5323,1,1,0.984249,6.83849,3.33469,0.23618
13.6,2,0.431701,40.6567,1,1,1.40475,5.01282,3.35624,0.337084
13.6,3,0.470307,42.4966,1,1,1.46776,10.1979,3.87711,0.352202
13.6,4,0.23845,40.0588,1,1,1.11515,3.97939,3.12496,0.267591
13.6,5,0.164614,40.7651,1,1,1.01885,7.07892,3.37293,0.244484
13.6,6,0.765403,42.1743,1,1,1.92504,6.86944,3.78473,0.461931
13.6,7,0.9,46.0374,1,1,2.08369,14.4773,4.58874,0.5
13.7,0,0.1836,40.7378,1,1,1.036,5.59126,3.23976,0.250226
13.7,1,0.135754,40.5122,1,1,0.977051,5.27313,3.18341,0.235989
13.7,2,0.431216,40.5791,1,1,0.248057,0.248057,2.4446,0.336826
13.7,3,0.46956,42.4873,1,1,1.74834,7.57173,3.7632,0.351899
13.7,4,0.23797,39.9896,1,1,0.19692,0.19692,2.42298,0.267389
13.7,5,0.163931,40.7606,1,1,1.61823,4.85163,3.44407,0.244283
13.7,6,0.765271,42.0744,1,1,0.340147,0.340147,2.48516,0.461871
13.7,7,0.9,46.172,1,1,6.62439,6.61814,6.46903,0.5
13.8,0,0.182938,40.7255,1,1,0.827756,7.54492,3.33358,0.250029
13.8,1,0.135105,40.4991,1,1,0.780669,7.11573,3.27255,0.235807
13.8,2,0.430744,40.4978,1,1,0.0826191,0.0826191,2.37794,0.336638
13.8,3,0.468794,42.4854,1,1,1.39684,10.3773,3.8607,0.351605
13.8,4,0.237499,39.9176,1,1,0.0655851,0.0655851,2.37178,0.267232
13.8,5,0.163241,40.7589,1,1,1.29289,6.88052,3.47926,0.244079
13.8,6,0.765145,41.9691,1,1,0.113344,0.113344,2.38949,0.461831
13.8,7,0.9,46.2768,1,1,5.29701,11.4464,6.10278,0.5
13.9,0,0.182248,40.7243,1,1,1.04574,8.0551,3.47783,0.249827
13.9,1,0.134429,40.4964,1,1,0.986266,7.59701,3.40771,0.235619
13.9,2,0.430038,40.506,1,1,1.40835,7.10208,3.5545,0.336456
13.9,3,0.468003,42.4929,1,1,1.4705,11.327,3.98628,0.351304
13.9,4,0.236848,39.9151,1,1,1.11795,5.63762,3.28122,0.267078
13.9,5,0.162556,40.7549,1,1,1.02081,7.86312,3.44841,0.243873
13.9,6,0.76493,41.9909,1,1,1.93299,9.74777,4.06133,0.461793
13.9,7,0.9,46.2785,1,1,2.09292,16.1214,4.75091,0.5
14,0,0.181616,40.701,1,1,1.13664,4.5118,3.18425,0.249616
14,1,0.133807,40.4729,1,1,1.07202,4.2553,3.13087,0.235425
14,2,0.429335,40.5136,1,1,1.53083,6.39666,3.54636,0.336183
14,3,0.467294,42.4694,1,1,1.59827,6.34419,3.57401,0.350993
14,4,0.236199,39.912,1,1,1.21519,5.07774,3.27332,0.266866
14,5,0.161929,40.7294,1,1,1.10956,4.4043,3.16184,0.243669
14,6,0.764715,42.0118,1,1,2.10251,8.78546,4.05546,0.461729
14,7,0.9,46.2365,1,1,2.27679,9.03749,4.16865,0.5
14.1,0,0.180976,40.6815,1,1,0.735201,6.85863,3.22882,0.249423
14.1,1,0.133178,40.4531,1,1,0.693414,6.4688,3.1742,0.235246
14.1,2,0.428669,40.5069,1,1,0.990136,7.0555,3.35792,0.335911
14.1,3,0.466575,42.4501,1,1,1.03377,9.64393,3.62415,0.350714
14.1,4,0.235577,39.8983,1,1,0.785992,5.60081,3.13089,0.266654
14.1,5,0.161293,40.7077,1,1,0.717688,6.69526,3.20591,0.243481
14.1,6,0.764515,42.0117,1,1,1.36081,9.69682,3.77882,0.461664
14.1,7,0.9,46.1991,1,1,1.47381,13.749,4.21973,0.5
14.2,0,0.180326,40.6658,1,1,0.948485,6.38479,3.27581,0.249227
14.2,1,0.132539,40.4369,1,1,0.894587,6.02198,3.21775,0.235065
14.2,2,0.427951,40.5196,1,1,1.2774,8.39509,3.61586,0.335654
14.2,3,0.465841,42.4365,1,1,1.33364,8.97747,3.69751,0.350431
14.2,4,0.234916,39.8998,1,1,1.01404,6.66426,3.33142,0.266452
14.2,5,0.160648,40.6898,1,1,0.925897,6.23274,3.25145,0.243292
14.2,6,0.764296,42.0391,1,1,1.75673,11.5452,4.14536,0.461604
14.2,7,0.9,46.1711,1,1,1.90285,12.8092,4.33838,0.5
14.3,0,0.179683,40.6476,1,1,0.91593,6.13819,3.23811,0.249029
14.3,1,0.131908,40.4183,1,1,0.863896,5.78947,3.18235,0.234882
14.3,2,0.427295,40.509,1,1,1.23352,5.34937,3.30728,0.335377
14.3,3,0.465118,42.4192,1,1,1.28783,8.63049,3.64311,0.350143
14.3,4,0.234304,39.8831,1,1,0.97922,4.24655,3.0882,0.266237
14.3,5,0.16001,40.6694,1,1,0.894123,5.99204,3.21471,0.2431
14.3,6,0.764099,42.034,1,1,1.69754,7.36167,3.71839,0.461538
14.3,7,0.9,46.1378,1,1,1.839,12.3242,4.26034,0.5
14.4,0,0.179083,40.6138,1,1,0.881071,4.05669,3.02698,0.248833
14.4,1,0.131316,40.3851,1,1,0.83103,3.82628,2.98364,0.2347
14.4,2,0.426636,40.4997,1,1,1.18661,5.73845,3.32217,0.335124
14.4,3,0.464455,42.3796,1,1,1.23878,5.7037,3.34301,0.349859
14.4,4,0.233688,39.8676,1,1,0.941988,4.55545,3.10046,0.266037
14.4,5,0.159413,40.6339,1,1,0.860099,3.96013,3.00879,0.24291
14.4,6,0.763902,42.0305,1,1,1.63401,7.90207,3.73855,0.461479
14.4,7,0.9,46.0727,1,1,1.77041,8.15142,3.82896,0.5
14.5,0,0.178451,40.5923,1,1,0.642269,6.77953,3.18263,0.24865
14.5,1,0.130695,40.3635,1,1,0.605798,6.39455,3.13102,0.234531
14.5,2,0.426014,40.4763,1,1,0.864975,5.26167,3.13295,0.334869
14.5,3,0.46375,42.3566,1,1,0.903021,9.53192,3.5559,0.349598
14.5,4,0.233102,39.8414,1,1,0.686664,4.17699,2.95452,0.265837
14.5,5,0.158786,40.6104,1,1,0.626984,6.61819,3.16098,0.242733
14.5,6,0.763718,42.0067,1,1,1.19186,7.25009,3.46753,0.461419
14.5,7,0.9,46.0307,1,1,1.29151,13.6327,4.1232,0.5
14.6,0,0.177829,40.5675,1,1,0.927007,4.99728,3.13527,0.248458
14.6,1,0.130082,40.3388,1,1,0.87438,4.71358,3.08548,0.234353
14.6,2,0.42536,40.4656,1,1,1.24852,5.15834,3.29634,0.33463
14.6,3,0.463056,42.3297,1,1,1.30333,7.02597,3.49791,0.349321
14.6,4,0.232491,39.825,1,1,0.99114,4.09496,3.07944,0.265647
14.6,5,0.158168,40.5838,1,1,0.904951,4.87838,3.11437,0.242546
14.6,6,0.763522,42.0012,1,1,1.72137,7.11195,3.70649,0.461364
14.6,7,0.9,45.9845,1,1,1.86552,10.0566,4.05709,0.5
14.7,0,0.177224,40.5368,1,1,0.739972,4.94203,3.04902,0.248269
14.7,1,0.129486,40.3085,1,1,0.697972,4.66152,3.00482,0.234177
14.7,2,0.42469,40.4613,1,1,0.996621,7.2452,3.37884,0.334377
14.7,3,0.462387,42.2936,1,1,1.04035,6.94816,3.37013,0.349049
14.7,4,0.231867,39.814,1,1,0.791177,5.75167,3.1474,0.265449
14.7,5,0.157567,40.5514,1,1,0.72237,4.82447,3.03047,0.242363
14.7,6,0.76332,42.0039,1,1,1.37493,9.99542,3.81394,0.461304
14.7,7,0.9,45.9246,1,1,1.49026,9.95299,3.86445,0.5
14.8,0,0.176606,40.5116,1,1,0.764357,5.55834,3.11764,0.248085
14.8,1,0.128877,40.2836,1,1,0.720982,5.24292,3.0694,0.234007
14.8,2,0.424047,40.4464,1,1,1.02943,5.60161,3.23779,0.334119
14.8,3,0.461699,42.2655,1,1,1.07462,7.81456,3.46789,0.348786
14.8,4,0.231264,39.7947,1,1,0.817231,4.44693,3.03559,0.265246
14.8,5,0.156952,40.5245,1,1,0.746179,5.42615,3.0974,0.242185
14.8,6,0.763129,41.9921,1,1,1.42111,7.73289,3.62032,0.461244
14.8,7,0.9,45.8764,1,1,1.54052,11.2025,4.00776,0.5
14.9,0,0.175986,40.4872,1,1,0.789739,5.47919,3.12099,0.247897
14.9,1,0.128267,40.2593,1,1,0.744933,5.16833,3.07249,0.233833
14.9,2,0.423519,40.3886,1,1,0.708577,0.708577,2.66181,0.333871
14.9,3,0.460994,42.2443,1,1,1.33235,7.4811,3.55462,0.348517
14.9,4,0.230751,39.7424,1,1,0.562518,0.562518,2.58951,0.265051
14.9,5,0.156304,40.5105,1,1,1.23354,4.88633,3.26393,0.242002
14.9,6,0.76298,41.919,1,1,0.978776,0.978776,2.80152,0.461186
14.9,7,0.9,45.9496,1,1,5.09721,7.54702,5.61521,0.5
15,0,0.175386,40.456,1,1,0.783022,4.50189,3.02598,0.247709
15,1,0.127676,40.2287,1,1,0.738607,4.24654,2.98303,0.233658
15,2,0.422874,40.3758,1,1,1.05474,5.60457,3.24946,0.333668
15,3,0.460331,42.2073,1,1,1.10081,6.32895,3.3387,0.34824
15,4,0.230147,39.725,1,1,0.837314,4.44922,3.04452,0.264884
15,5,0.155708,40.4776,1,1,0.764377,4.3947,3.00793,0.241811
15,6,0.762788,41.9099,1,1,1.45769,7.74571,3.63891,0.461141
15,7,0.9,45.8873,1,1,1.58053,9.08706,3.82522,0.5
15.1,0,0.174795,40.4218,1,1,0.660129,4.55467,2.97891,0.247527
15.1,1,0.127092,40.1953,1,1,0.622692,4.29637,2.93905,0.233489
15.1,2,0.422228,40.364,1,1,0.889196,6.48214,3.25903,0.33342
15.1,3,0.459683,42.1657,1,1,0.928027,6.40308,3.26853,0.34798
15.1,4,0.229541,39.7086,1,1,0.705898,5.14591,3.05388,0.264689
15.1,5,0.15512,40.4418,1,1,0.644413,4.44624,2.96215,0.241634
15.1,6,0.762595,41.9017,1,1,1.22966,8.96408,3.64799,0.461083
15.1,7,0.9,45.8181,1,1,1.33345,9.20035,3.71867,0.5
15.2,0,0.174163,40.4038,1,1,0.683554,6.6403,3.18642,0.247348
15.2,1,0.126471,40.1772,1,1,0.644796,6.26379,3.13453,0.233323
15.2,2,0.421538,40.3688,1,1,0.920729,8.64402,3.47873,0.333171
15.2,3,0.458976,42.1467,1,1,0.960952,9.33505,3.56239,0.347726
15.2,4,0.2289,39.7055,1,1,0.730934,6.86218,3.22737,0.264493
15.2,5,0.154492,40.4218,1,1,0.667284,6.48225,3.16462,0.24146
15.2,6,0.762386,41.9166,1,1,1.27406,11.9611,3.95494,0.461024
15.2,7,0.9,45.782,1,1,1.38177,13.423,4.14511,0.5
15.3,0,0.17351,40.3937,1,1,0.914773,6.67968,3.28897,0.247156
15.3,1,0.12583,40.1665,1,1,0.862917,6.30103,3.23041,0.233146
15.3,2,0.420866,40.3665,1,1,1.23215,6.17101,3.38397,0.332905
15.3,3,0.458239,42.1396,1,1,1.28597,9.3902,3.71467,0.347449
15.3,4,0.228276,39.6966,1,1,0.978172,4.89901,3.14875,0.264286
15.3,5,0.153844,40.4096,1,1,0.893005,6.52073,3.26436,0.241275
15.3,6,0.762183,41.9223,1,1,1.7061,8.54474,3.83469,0.460961
15.3,7,0.9,45.7641,1,1,1.8506,13.5131,4.37979,0.5
15.4,0,0.172878,40.3763,1,1,0.948548,5.45469,3.18787,0.246959
15.4,1,0.125208,40.1489,1,1,0.894792,5.14556,3.13504,0.232963
15.4,2,0.420155,40.379,1,1,1.27767,8.03779,3.58199,0.332647
15.4,3,0.45753,42.1219,1,1,1.33341,7.66788,3.57284,0.34716
15.4,4,0.22762,39.6995,1,1,1.01432,6.38108,3.3047,0.264084
15.4,5,0.153216,40.3902,1,1,0.925982,5.32492,3.16566,0.241084
15.4,6,0.761965,41.9487,1,1,1.77028,11.1368,4.113,0.460899
15.4,7,0.9,45.7315,1,1,1.92046,11.0437,4.17853,0.5
15.5,0,0.172267,40.3507,1,1,0.863811,4.6691,3.07668,0.246768
15.5,1,0.124606,40.1237,1,1,0.814869,4.40456,3.03059,0.232786
15.5,2,0.419371,40.4191,1,1,1.16348,12.464,3.95248,0.332374
15.5,3,0.456853,42.0925,1,1,1.21426,6.56337,3.41278,0.346882
15.5,4,0.226906,39.7245,1,1,0.923685,9.89521,3.59966,0.263872
15.5,5,0.15261,40.363,1,1,0.843265,4.55804,3.05731,0.240898
15.5,6,0.76172,42.0131,1,1,1.61315,17.2813,4.62519,0.460833
15.5,7,0.9,45.6817,1,1,1.75025,9.46051,3.94339,0.5
15.6,0,0.17158,40.3548,1,1,1.31029,6.65271,3.46584,0.246583
15.6,1,0.123933,40.1263,1,1,1.23607,6.27586,3.39569,0.232615
15.6,2,0.418619,40.4466,1,1,1.76457,7.79603,3.79242,0.332073
15.6,3,0.456063,42.1059,1,1,1.84186,9.35158,3.97825,0.346617
15.6,4,0.226218,39.739,1,1,1.40094,6.18949,3.4648,0.263642
15.6,5,0.151928,40.3647,1,1,1.27914,6.49451,3.43634,0.24072
15.6,6,0.761486,42.0616,1,1,2.44838,10.8172,4.42682,0.460759
15.6,7,0.9,45.6964,1,1,2.6569,13.4898,4.79136,0.5
15.7,0,0.170992,40.321,1,1,0.994538,2.78798,2.96111,0.246376
15.7,1,0.123353,40.0933,1,1,0.938219,2.6301,2.92156,0.232424
15.7,2,0.417841,40.4832,1,1,1.3393,11.2934,3.92131,0.331784
15.7,3,0.455418,42.0647,1,1,1.39793,3.91881,3.25161,0.346308
15.7,4,0.225509,39.7612,1,1,1.06334,8.9664,3.57263,0.26342
15.7,5,0.151344,40.3294,1,1,0.970895,2.7217,2.94447,0.240519
15.7,6,0.761243,42.1216,1,1,1.85965,15.6811,4.59197,0.460688
15.7,7,0.9,45.6303,1,1,2.01834,5.65798,3.71818,0.5
15.8,0,0.170321,40.3192,1,1,1.17175,6.42711,3.38034,0.246199
