sim_t,client,soc,temp,throttled,alive,ul,dl,power_W,scale
11.3,5,0.183995,40.7944,1,1,1.16396,2.71438,3.03218,0.250335
11.3,6,0.767145,44.4043,1,1,2.1503,15.8041,4.74961,0.462468
11.3,7,0.9,43.1834,1,1,2.32481,5.42151,3.85353,0.5
11.4,0,0.202753,40.7984,1,1,1.24316,5.23067,3.30062,0.256169
11.4,1,0.154341,40.7328,1,1,1.17158,4.92951,3.23931,0.24142
11.4,2,0.439089,42.3004,1,1,1.64989,8.1641,3.77112,0.33998
11.4,3,0.486957,42.6159,1,1,1.74108,8.61536,3.85854,0.358772
11.4,4,0.251585,40.7603,1,1,1.31966,5.55256,3.36656,0.271933
11.4,5,0.183345,40.7768,1,1,1.21395,5.10778,3.27556,0.250151
11.4,6,0.766915,44.407,1,1,2.24394,11.1036,4.34815,0.462392
11.4,7,0.9,43.2072,1,1,2.42644,10.2094,4.35757,0.5
11.5,0,0.202088,40.7864,1,1,0.923591,7.28786,3.35066,0.255963
11.5,1,0.153688,40.7172,1,1,0.870429,6.86837,3.28757,0.24123
11.5,2,0.438406,42.2701,1,1,1.2257,6.80421,3.44085,0.339689
11.5,3,0.486261,42.5854,1,1,1.29346,7.18038,3.50793,0.358469
11.5,4,0.250907,40.754,1,1,0.980415,7.73624,3.41838,0.271711
11.5,5,0.182685,40.7632,1,1,0.901899,7.11669,3.32489,0.249952
11.5,6,0.766709,44.3749,1,1,1.6682,9.26066,3.88423,0.462324
11.5,7,0.9,43.2357,1,1,1.80415,14.2361,4.4261,0.5
11.6,0,0.201389,40.7873,1,1,1.0256,8.59474,3.52029,0.255755
11.6,1,0.153004,40.7137,1,1,0.966578,8.10015,3.44695,0.241038
11.6,2,0.437707,42.2465,1,1,1.36112,7.00863,3.52335,0.339424
11.6,3,0.485548,42.562,1,1,1.43638,7.3962,3.59564,0.358194
11.6,4,0.250193,40.7614,1,1,1.08868,9.12341,3.599,0.271487
11.6,5,0.181993,40.7623,1,1,1.00151,8.39292,3.49033,0.24975
11.6,6,0.766497,44.3521,1,1,1.8537,9.54506,4.00253,0.462262
11.6,7,0.9,43.2897,1,1,2.00504,16.8027,4.77197,0.5
11.7,0,0.2007,40.7846,1,1,1.20151,7.25811,3.47273,0.255536
11.7,1,0.152329,40.707,1,1,1.13239,6.84056,3.4015,0.240836
11.7,2,0.436912,42.2596,1,1,1.59467,10.9237,4.00716,0.339153
11.7,3,0.484733,42.5774,1,1,1.68288,11.5279,4.10761,0.357912
11.7,4,0.249489,40.7649,1,1,1.2754,7.70444,3.54925,0.27125
11.7,5,0.18131,40.7578,1,1,1.17331,7.08773,3.44362,0.249538
11.7,6,0.76625,44.3801,1,1,2.17323,14.8869,4.67342,0.462199
11.7,7,0.9,43.3373,1,1,2.35096,14.2017,4.69915,0.5
11.8,0,0.200101,40.7482,1,1,1.17801,2.52841,3.02217,0.255321
11.8,1,0.151739,40.6685,1,1,1.11026,2.383,2.97791,0.240637
11.8,2,0.436106,42.2764,1,1,1.56338,11.6225,4.05887,0.338845
11.8,3,0.483907,42.5966,1,1,1.64986,12.2654,4.16208,0.35759
11.8,4,0.248879,40.7323,1,1,1.25043,2.68385,3.06985,0.271017
11.8,5,0.180713,40.7205,1,1,1.15037,2.46908,3.00406,0.249329
11.8,6,0.765999,44.413,1,1,2.13217,15.851,4.74489,0.462125
11.8,7,0.9,43.3167,1,1,2.30692,4.95144,3.80068,0.5
11.9,0,0.199431,40.7388,1,1,1.24104,6.02244,3.37408,0.255134
11.9,1,0.151082,40.6555,1,1,1.16968,5.67614,3.30851,0.240463
11.9,2,0.435303,42.2921,1,1,1.64671,11.1013,4.04929,0.338532
11.9,3,0.483083,42.6147,1,1,1.73782,11.7156,4.15237,0.357263
11.9,4,0.248196,40.7285,1,1,1.31732,6.39262,3.44456,0.270816
11.9,5,0.180049,40.7095,1,1,1.21192,5.88113,3.34728,0.249147
11.9,6,0.765748,44.4447,1,1,2.24753,15.1518,4.73679,0.46205
11.9,7,0.9,43.3498,1,1,2.43213,11.8025,4.5122,0.5
12,0,0.198794,40.7173,1,1,1.19996,4.48934,3.21134,0.254924
12,1,0.150456,40.6313,1,1,1.13098,4.23127,3.15556,0.24027
12,2,0.434527,42.2971,1,1,1.59204,9.90172,3.90837,0.338221
12,3,0.482289,42.6214,1,1,1.68014,10.4497,4.00333,0.356938
12,4,0.247547,40.7117,1,1,1.2737,4.76522,3.27135,0.27059
12,5,0.179417,40.6869,1,1,1.17181,4.38403,3.18853,0.248945
12,6,0.765508,44.4614,1,1,2.17456,13.5247,4.54376,0.461975
12,7,0.9,43.358,1,1,2.35355,8.80524,4.18639,0.5
12.1,0,0.198169,40.6915,1,1,1.08204,4.40147,3.14903,0.254726
12.1,1,0.149842,40.603,1,1,1.01986,4.1485,3.09733,0.240086
12.1,2,0.433845,42.2666,1,1,1.43544,5.72256,3.43728,0.33792
12.1,3,0.481593,42.5906,1,1,1.51489,6.0393,3.50506,0.356624
12.1,4,0.246911,40.6902,1,1,1.14852,4.67189,3.20463,0.270376
12.1,5,0.178796,40.66,1,1,1.05667,4.29824,3.12789,0.248752
12.1,6,0.765302,44.429,1,1,1.9621,7.82215,3.89324,0.461902
12.1,7,0.9,43.356,1,1,2.12394,8.63962,4.05254,0.5
12.2,0,0.19761,40.6416,1,1,0.684915,2.73911,2.82054,0.254531
12.2,1,0.149288,40.5522,1,1,0.645559,2.58172,2.78954,0.239905
12.2,2,0.433147,42.2429,1,1,0.908596,9.14943,3.52174,0.337656
12.2,3,0.48088,42.5668,1,1,0.958896,9.65595,3.59218,0.356349
12.2,4,0.246345,40.6427,1,1,0.726987,2.90737,2.85388,0.270166
12.2,5,0.178239,40.6096,1,1,0.668855,2.67489,2.80787,0.248563
12.2,6,0.765091,44.4047,1,1,1.24276,12.5144,3.99353,0.461841
12.2,7,0.9,43.3022,1,1,1.34545,5.3807,3.36257,0.5
12.3,0,0.197118,40.5668,1,1,0.326355,0.326355,2.47897,0.254356
12.3,1,0.148798,40.4783,1,1,0.307605,0.307605,2.47061,0.239743
12.3,2,0.432381,42.2448,1,1,1.67499,8.94225,3.85726,0.337386
12.3,3,0.480097,42.5703,1,1,1.76774,9.43741,3.94979,0.356068
12.3,4,0.245851,40.5686,1,1,0.3464,0.3464,2.48798,0.269979
12.3,5,0.177748,40.5351,1,1,0.318704,0.318704,2.47555,0.248393
12.3,6,0.764798,44.4966,1,1,4.5851,9.94664,5.53655,0.461777
12.3,7,0.9,43.1943,1,1,0.641531,0.641531,2.6283,0.5
12.4,0,0.196584,40.5089,1,1,0.760487,0.760487,2.68809,0.254203
12.4,1,0.148269,40.4203,1,1,0.716797,0.716797,2.66595,0.239599
12.4,2,0.431627,42.2425,1,1,1.76799,7.87251,3.80135,0.337089
12.4,3,0.479325,42.5693,1,1,1.8659,8.3085,3.89116,0.355758
12.4,4,0.245313,40.5125,1,1,0.807197,0.807197,2.71198,0.269817
12.4,5,0.177216,40.4771,1,1,0.742659,0.742659,2.67903,0.248244
12.4,6,0.764505,44.5871,1,1,4.84299,8.36096,5.53966,0.461689
12.4,7,0.9,43.1225,1,1,1.49582,1.49582,3.08538,0.5
12.5,0,0.196069,40.4455,1,1,0.360161,1.77826,2.60059,0.254037
12.5,1,0.147756,40.357,1,1,0.339472,1.67611,2.58338,0.239444
12.5,2,0.430847,42.2502,1,1,1.44619,10.8947,3.93343,0.336798
12.5,3,0.478525,42.5786,1,1,1.5263,11.4981,4.02922,0.355453
12.5,4,0.244793,40.4504,1,1,0.382281,1.88748,2.61908,0.269639
12.5,5,0.176702,40.4137,1,1,0.351719,1.73658,2.59356,0.248082
12.5,6,0.764232,44.6473,1,1,3.30975,13.6041,5.15571,0.461601
12.5,7,0.9,43.038,1,1,0.708875,3.5,2.90074,0.5
12.6,0,0.195576,40.3743,1,1,0.0281174,1.77714,2.48337,0.253877
12.6,1,0.147266,40.2866,1,1,0.0265023,1.67506,2.47317,0.239294
12.6,2,0.430063,42.2588,1,1,2.04254,7.97922,3.94868,0.336496
12.6,3,0.477722,42.5893,1,1,2.1557,8.42128,4.04808,0.355138
12.6,4,0.244299,40.38,1,1,0.0298442,1.88628,2.49428,0.269468
12.6,5,0.17621,40.3427,1,1,0.0274583,1.73548,2.47921,0.247926
12.6,6,0.763917,44.7662,1,1,5.55176,8.19353,5.95074,0.461519
12.6,7,0.9,42.9366,1,1,0.055376,3.5,2.656,0.5
12.7,0,0.195072,40.3086,1,1,0.459559,0.459559,2.54022,0.253724
12.7,1,0.146764,40.2214,1,1,0.433163,0.433163,2.52784,0.23915
12.7,2,0.429264,42.2732,1,1,1.66879,10.7585,4.02727,0.336193
12.7,3,0.476903,42.6058,1,1,1.76126,11.3546,4.12937,0.354821
12.7,4,0.243792,40.3152,1,1,0.487782,0.487782,2.55358,0.269306
12.7,5,0.175707,40.2771,1,1,0.448787,0.448787,2.53515,0.247777
12.7,6,0.763611,44.8698,1,1,4.58082,12.4756,5.77362,0.461424
12.7,7,0.9,42.8448,1,1,0.905628,0.905628,2.76302,0.5
12.8,0,0.194481,40.2766,1,1,1.17163,2.0245,2.97517,0.253567
12.8,1,0.146182,40.1877,1,1,1.10434,1.90823,2.93396,0.239004
12.8,2,0.428476,42.2832,1,1,1.55198,10.7617,3.97115,0.335884
12.8,3,0.476095,42.6176,1,1,1.63799,11.3581,4.06958,0.354498
12.8,4,0.243193,40.2864,1,1,1.24358,2.14883,3.01961,0.269139
12.8,5,0.17512,40.2444,1,1,1.14417,1.97705,2.95831,0.247624
12.8,6,0.763366,44.8868,1,1,2.13162,14.7811,4.64212,0.461332
12.8,7,0.9,42.826,1,1,2.31029,3.99205,3.71435,0.5
12.9,0,0.193973,40.2142,1,1,0.508325,0.508325,2.56338,0.253384
12.9,1,0.145676,40.1258,1,1,0.479135,0.479135,2.54947,0.238834
12.9,2,0.427658,42.3043,1,1,2.05043,9.77496,4.123,0.33558
12.9,3,0.475255,42.6414,1,1,2.16407,10.3167,4.2323,0.354179
12.9,4,0.242681,40.225,1,1,0.539537,0.539537,2.57838,0.268942
12.9,5,0.174612,40.1822,1,1,0.496413,0.496413,2.55769,0.247446
12.9,6,0.763036,45.0226,1,1,5.63666,10.6174,6.23076,0.461257
12.9,7,0.9,42.74,1,1,1.00307,1.00307,2.81441,0.5
13,0,0.193428,40.1665,1,1,0.708556,1.77258,2.74476,0.253226
13,1,0.145137,40.0776,1,1,0.667871,1.6708,2.71848,0.238686
13,2,0.426907,42.2997,1,1,1.65634,8.26118,3.78348,0.335264
13,3,0.474487,42.6378,1,1,1.74816,8.71912,3.87187,0.353848
13,4,0.242131,40.1792,1,1,0.752062,1.88142,2.77307,0.268774
13,5,0.17407,40.1342,1,1,0.691953,1.73105,2.73401,0.247292
13,6,0.762781,45.0507,1,1,3.26624,10.3754,4.82455,0.461158
13,7,0.9,42.6854,1,1,1.39906,3.5,3.21382,0.5
13.1,0,0.192808,40.1482,1,1,0.935719,4.85644,3.12589,0.253057
13.1,1,0.144526,40.057,1,1,0.881996,4.57762,3.07606,0.238528
13.1,2,0.426201,42.2785,1,1,1.23862,8.01322,3.56157,0.334974
13.1,3,0.473766,42.6165,1,1,1.30729,8.45748,3.63569,0.353545
13.1,4,0.2415,40.1647,1,1,0.993167,5.1546,3.17945,0.268594
13.1,5,0.173454,40.1148,1,1,0.913795,4.74266,3.10553,0.247128
13.1,6,0.762566,45.0219,1,1,1.70492,11.0299,4.07079,0.46108
13.1,7,0.9,42.691,1,1,1.84883,9.59554,4.00491,0.5
13.2,0,0.192235,40.1125,1,1,0.873003,2.59946,2.88972,0.252865
13.2,1,0.14396,40.0201,1,1,0.822892,2.45024,2.85422,0.23835
13.2,2,0.425491,42.2589,1,1,1.15554,8.5906,3.57844,0.334702
13.2,3,0.473041,42.5969,1,1,1.21961,9.06696,3.65318,0.353261
13.2,4,0.240919,40.1315,1,1,0.926591,2.75902,2.92794,0.268387
13.2,5,0.172883,40.0786,1,1,0.852553,2.53856,2.8752,0.246942
13.2,6,0.762349,44.9951,1,1,1.59163,11.8326,4.09255,0.461015
13.2,7,0.9,42.6604,1,1,1.72622,5.14,3.52385,0.5
13.3,0,0.191717,40.0563,1,1,0.603712,0.603712,2.60964,0.252688
13.3,1,0.143446,39.9642,1,1,0.569064,0.569064,2.59269,0.238185
13.3,2,0.424742,42.2543,1,1,1.62303,8.33233,3.77404,0.334428
13.3,3,0.472275,42.5932,1,1,1.71304,8.79445,3.8618,0.352976
13.3,4,0.240398,40.0764,1,1,0.640765,0.640765,2.62792,0.268196
13.3,5,0.172367,40.0225,1,1,0.589572,0.589572,2.6027,0.246769
13.3,6,0.762063,45.0673,1,1,4.47412,9.24759,5.40547,0.46095
13.3,7,0.9,42.5849,1,1,1.19458,1.19458,2.91767,0.5
13.4,0,0.191078,40.0469,1,1,0.939665,5.8362,3.21997,0.252527
13.4,1,0.142818,39.9522,1,1,0.88574,5.50127,3.16463,0.238035
13.4,2,0.424049,42.2286,1,1,1.24335,7.25777,3.492,0.334139
13.4,3,0.471568,42.5672,1,1,1.31231,7.66035,3.56226,0.352674
13.4,4,0.239747,40.0711,1,1,0.997335,6.19438,3.27944,0.268026
13.4,5,0.171732,40.0119,1,1,0.917659,5.69952,3.19736,0.246613
13.4,6,0.761852,45.0312,1,1,1.71489,10.0103,3.97841,0.460863
13.4,7,0.9,42.6066,1,1,1.86052,11.5556,4.19755,0.5
13.5,0,0.190415,40.0469,1,1,0.846321,7.5661,3.34359,0.25233
13.5,1,0.142167,39.9491,1,1,0.797763,7.132,3.28139,0.237853
13.5,2,0.423364,42.2005,1,1,1.11981,7.4562,3.45422,0.333872
13.5,3,0.470869,42.5385,1,1,1.18194,7.86987,3.52187,0.352395
13.5,4,0.23907,40.0757,1,1,0.89825,8.03035,3.41035,0.267813
13.5,5,0.171074,40.0106,1,1,0.826505,7.38895,3.31817,0.246422
13.5,6,0.761645,44.9916,1,1,1.54553,10.2908,3.9231,0.460799
13.5,7,0.9,42.6459,1,1,1.67701,14.9925,4.43643,0.5
13.6,0,0.189805,40.0266,1,1,1.0507,3.74939,3.07432,0.252125
13.6,1,0.141566,39.927,1,1,0.990431,3.53433,3.02727,0.237663
13.6,2,0.422612,42.198,1,1,1.39027,9.65949,3.78909,0.333608
13.6,3,0.4701,42.537,1,1,1.46742,10.1955,3.87672,0.35212
13.6,4,0.23845,40.0588,1,1,1.11515,3.97939,3.12496,0.267591
13.6,5,0.170468,39.9895,1,1,1.0261,3.66162,3.05508,0.246223
13.6,6,0.761412,44.9882,1,1,1.92006,13.3404,4.39777,0.460736
13.6,7,0.9,42.6457,1,1,2.08369,7.43558,3.91821,0.5
13.7,0,0.189325,39.9576,1,1,0.18554,0.18554,2.41828,0.251937
13.7,1,0.141087,39.8592,1,1,0.1749,0.1749,2.41391,0.237489
13.7,2,0.421867,42.1929,1,1,1.84003,6.98794,3.75344,0.333319
13.7,3,0.469338,42.5328,1,1,1.94215,7.37576,3.84105,0.351818
13.7,4,0.23797,39.9896,1,1,0.19692,0.19692,2.42298,0.267389
13.7,5,0.169988,39.9209,1,1,0.181198,0.181198,2.41649,0.246041
13.7,6,0.761118,45.0727,1,1,5.08605,7.1147,5.56813,0.460666
13.7,7,0.9,42.5389,1,1,0.368227,0.368227,2.49788,0.5
13.8,0,0.188854,39.8861,1,1,0.061795,0.061795,2.37044,0.251789
13.8,1,0.140617,39.7893,1,1,0.0582513,0.0582513,2.36919,0.23735
13.8,2,0.421108,42.1935,1,1,1.47006,9.6821,3.829,0.333032
13.8,3,0.46856,42.5345,1,1,1.55166,10.2195,3.91924,0.351518
13.8,4,0.237499,39.9176,1,1,0.0655851,0.0655851,2.37178,0.267232
13.8,5,0.169518,39.85,1,1,0.0603488,0.0603488,2.36993,0.245896
13.8,6,0.760834,45.1408,1,1,4.06613,11.3571,5.36833,0.460576
13.8,7,0.9,42.4261,1,1,0.122712,0.122712,2.39311,0.5
13.9,0,0.188215,39.8796,1,1,1.05334,5.31183,3.22126,0.251644
13.9,1,0.139989,39.7802,1,1,0.992937,5.00722,3.1655,0.237213
13.9,2,0.420335,42.1989,1,1,1.3928,10.7284,3.89235,0.33274
13.9,3,0.467769,42.5412,1,1,1.47012,11.324,3.98581,0.351212
13.9,4,0.236848,39.9151,1,1,1.11795,5.63762,3.28122,0.267078
13.9,5,0.168884,39.8424,1,1,1.02869,5.18751,3.19847,0.245755
13.9,6,0.760593,45.146,1,1,1.92754,14.8474,4.54578,0.46049
13.9,7,0.9,42.4521,1,1,2.09292,10.5543,4.21869,0.5
14,0,0.187578,39.8726,1,1,1.14498,4.78436,3.21351,0.251447
14,1,0.139362,39.7707,1,1,1.07934,4.51006,3.15792,0.237031
14,2,0.41964,42.1749,1,1,1.5138,6.0089,3.50168,0.332443
14,3,0.46706,42.5169,1,1,1.59785,6.34253,3.57365,0.350901
14,4,0.236199,39.912,1,1,1.21519,5.07774,3.27332,0.266866
14,5,0.16825,39.8343,1,1,1.11819,4.67242,3.19078,0.245564
14,6,0.760381,45.1109,1,1,2.09654,8.32202,4.00851,0.460416
14,7,0.9,42.4772,1,1,2.27679,9.51365,4.21383,0.5
14.1,0,0.186966,39.8558,1,1,0.740589,5.27728,3.08094,0.251251
14.1,1,0.13876,39.7521,1,1,0.69814,4.9748,3.03445,0.236849
14.1,2,0.418936,42.155,1,1,0.979126,9.13418,3.5512,0.332176
14.1,3,0.466341,42.4967,1,1,1.0335,9.64141,3.62378,0.350622
14.1,4,0.235577,39.8983,1,1,0.785992,5.60081,3.13089,0.266654
14.1,5,0.167643,39.8167,1,1,0.723265,5.15383,3.06194,0.245373
14.1,6,0.760166,45.0802,1,1,1.35694,12.6588,4.06026,0.460352
14.1,7,0.9,42.4791,1,1,1.47381,10.502,3.90902,0.5
14.2,0,0.186318,39.8533,1,1,0.955469,6.27936,3.2689,0.251063
14.2,1,0.138123,39.7471,1,1,0.900715,5.91952,3.21073,0.236675
14.2,2,0.418218,42.1405,1,1,1.26313,8.50287,3.6195,0.331905
14.2,3,0.465608,42.4824,1,1,1.33329,8.97512,3.69712,0.350339
14.2,4,0.234916,39.8998,1,1,1.01404,6.66426,3.33142,0.266452
14.2,5,0.166999,39.8132,1,1,0.933124,6.1325,3.24513,0.245191
14.2,6,0.759946,45.058,1,1,1.75171,11.7918,4.16645,0.460286
14.2,7,0.9,42.511,1,1,1.90285,12.5056,4.30935,0.5
14.3,0,0.185715,39.8338,1,1,0.922677,4.00135,3.0402,0.250863
14.3,1,0.137529,39.7259,1,1,0.869815,3.7721,2.99559,0.236491
14.3,2,0.41751,42.1225,1,1,1.21974,8.17417,3.56818,0.33163
14.3,3,0.464885,42.4642,1,1,1.28749,8.62823,3.64274,0.350051
14.3,4,0.234304,39.8831,1,1,0.97922,4.24655,3.0882,0.266237
14.3,5,0.166399,39.7929,1,1,0.901103,3.90779,3.02196,0.244998
14.3,6,0.759729,45.0309,1,1,1.69269,11.3437,4.09479,0.460219
14.3,7,0.9,42.5076,1,1,1.839,7.97515,3.84621,0.5
14.4,0,0.185109,39.8155,1,1,0.887603,4.29245,3.05184,0.250678
14.4,1,0.136932,39.706,1,1,0.836761,4.04658,3.00664,0.236319
14.4,2,0.416858,42.0834,1,1,1.17328,5.40208,3.28439,0.331358
14.4,3,0.464222,42.4238,1,1,1.23846,5.7022,3.34272,0.349767
14.4,4,0.233688,39.8676,1,1,0.941988,4.55545,3.10046,0.266037
14.4,5,0.165798,39.7739,1,1,0.866854,4.19211,3.03337,0.244818
14.4,6,0.759533,44.9744,1,1,1.62931,7.5018,3.69836,0.460153
14.4,7,0.9,42.5059,1,1,1.77041,8.56169,3.86788,0.5
14.5,0,0.184531,39.7872,1,1,0.647027,3.93588,2.91532,0.250492
14.5,1,0.136361,39.6768,1,1,0.609972,3.71048,2.87884,0.236147
14.5,2,0.416166,42.0602,1,1,0.855259,9.02777,3.48702,0.331108
14.5,3,0.463516,42.4001,1,1,0.902784,9.52942,3.55556,0.349507
14.5,4,0.233102,39.8414,1,1,0.686664,4.17699,2.95452,0.265837
14.5,5,0.165222,39.7452,1,1,0.631904,3.84389,2.90041,0.244637
14.5,6,0.759323,44.9393,1,1,1.18843,12.5446,3.97156,0.460093
14.5,7,0.9,42.482,1,1,1.29151,7.8563,3.57117,0.5
14.6,0,0.183929,39.7681,1,1,0.933935,3.85862,3.03195,0.250315
14.6,1,0.135768,39.6563,1,1,0.880458,3.63767,2.98782,0.235982
14.6,2,0.415486,42.0332,1,1,1.23439,6.6543,3.43068,0.330843
14.6,3,0.462822,42.3724,1,1,1.30299,7.02412,3.49757,0.34923
14.6,4,0.232491,39.825,1,1,0.99114,4.09496,3.07944,0.265647
14.6,5,0.164624,39.7255,1,1,0.91211,3.76845,3.01391,0.244465
14.6,6,0.759117,44.9,1,1,1.71639,9.25265,3.907,0.460029
14.6,7,0.9,42.4782,1,1,1.86552,7.70753,3.83407,0.5
14.7,0,0.183315,39.7542,1,1,0.745521,5.41976,3.09651,0.25013
14.7,1,0.135163,39.6407,1,1,0.702841,5.10948,3.04915,0.235811
14.7,2,0.414829,41.9976,1,1,0.985308,6.58055,3.31068,0.330582
14.7,3,0.462154,42.3356,1,1,1.04008,6.94634,3.36983,0.348957
14.7,4,0.231867,39.814,1,1,0.791177,5.75167,3.1474,0.265449
14.7,5,0.164014,39.7108,1,1,0.728102,5.29313,3.07716,0.244286
14.7,6,0.758919,44.8483,1,1,1.37094,9.15607,3.73201,0.459966
14.7,7,0.9,42.483,1,1,1.49026,10.8339,3.94854,0.5
14.8,0,0.182721,39.7327,1,1,0.77008,4.19036,2.99123,0.249942
14.8,1,0.134578,39.6179,1,1,0.726003,3.95052,2.94997,0.235636
14.8,2,0.414153,41.9695,1,1,1.01776,7.40104,3.40307,0.33033
14.8,3,0.461466,42.3068,1,1,1.07434,7.81251,3.46757,0.348695
14.8,4,0.231264,39.7947,1,1,0.817231,4.44693,3.03559,0.265246
14.8,5,0.163423,39.6887,1,1,0.752091,4.09247,2.97437,0.244104
14.8,6,0.758715,44.8072,1,1,1.41698,10.3042,3.86321,0.459905
14.8,7,0.9,42.4721,1,1,1.54052,8.38266,3.73898,0.5
14.9,0,0.182211,39.6802,1,1,0.530068,0.530068,2.57381,0.249761
14.9,1,0.13407,39.5663,1,1,0.499734,0.499734,2.55927,0.235468
14.9,2,0.413452,41.952,1,1,1.40203,6.94496,3.53664,0.330071
14.9,3,0.460749,42.2891,1,1,1.48,7.33113,3.61025,0.348425
14.9,4,0.230751,39.7424,1,1,0.562518,0.562518,2.58951,0.265051
14.9,5,0.162914,39.6365,1,1,0.517688,0.517688,2.56786,0.243927
14.9,6,0.758454,44.8471,1,1,3.90652,7.72219,4.93377,0.459843
14.9,7,0.9,42.3943,1,1,1.06115,1.06115,2.84542,0.5
15,0,0.181615,39.6605,1,1,0.789014,4.19257,2.99958,0.249604
15,1,0.133483,39.5453,1,1,0.743865,3.95266,2.95779,0.235322
15,2,0.412801,41.9155,1,1,1.04252,5.99387,3.2807,0.329803
15,3,0.460087,42.2513,1,1,1.1005,6.32721,3.33839,0.348144
15,4,0.230147,39.725,1,1,0.837314,4.44922,3.04452,0.264884
15,5,0.162322,39.6162,1,1,0.770587,4.09466,2.9825,0.243775
15,6,0.758258,44.7935,1,1,1.45334,8.35579,3.69477,0.459763
15,7,0.9,42.3863,1,1,1.58053,8.39842,3.75975,0.5
15.1,0,0.181018,39.6418,1,1,0.665184,4.84912,3.00879,0.249423
15.1,1,0.132895,39.5254,1,1,0.627128,4.57169,2.96681,0.235153
15.1,2,0.412163,41.8747,1,1,0.878885,6.06402,3.21488,0.329553
15.1,3,0.459439,42.2089,1,1,0.927772,6.40132,3.26826,0.347884
15.1,4,0.229541,39.7086,1,1,0.705898,5.14591,3.05388,0.264689
15.1,5,0.161729,39.597,1,1,0.649653,4.73589,2.99164,0.243599
15.1,6,0.758068,44.7334,1,1,1.22598,8.45886,3.59816,0.459703
15.1,7,0.9,42.3792,1,1,1.33345,9.72069,3.7683,0.5
15.2,0,0.180389,39.6357,1,1,0.688784,6.46646,3.17204,0.24924
15.2,1,0.132276,39.5174,1,1,0.649385,6.09658,3.12051,0.234984
15.2,2,0.41147,41.8554,1,1,0.910058,8.84064,3.49286,0.329309
15.2,3,0.458732,42.1892,1,1,0.960688,9.33248,3.56203,0.34763
15.2,4,0.2289,39.7055,1,1,0.730934,6.86218,3.22737,0.264493
15.2,5,0.161103,39.5901,1,1,0.672704,6.3155,3.15099,0.243422
15.2,6,0.757857,44.7037,1,1,1.27024,12.3396,3.98943,0.459645
15.2,7,0.9,42.3972,1,1,1.38177,12.9723,4.10192,0.5
15.3,0,0.179774,39.624,1,1,0.921775,4.61656,3.09723,0.249048
15.3,1,0.13167,39.5041,1,1,0.869062,4.35255,3.04932,0.234806
15.3,2,0.410748,41.8472,1,1,1.21786,8.8928,3.63577,0.329044
15.3,3,0.457995,42.1813,1,1,1.28562,9.38762,3.71425,0.347353
15.3,4,0.228276,39.6966,1,1,0.978172,4.89901,3.14875,0.264286
15.3,5,0.160493,39.5777,1,1,0.900261,4.50881,3.07765,0.243235
15.3,6,0.757634,44.6905,1,1,1.70099,12.4207,4.20178,0.45958
15.3,7,0.9,42.4053,1,1,1.8506,9.26841,3.97468,0.5
15.4,0,0.179131,39.6236,1,1,0.955854,6.01325,3.24387,0.248861
15.4,1,0.131038,39.5014,1,1,0.901203,5.66944,3.18729,0.234632
15.4,2,0.410054,41.829,1,1,1.26277,7.26166,3.50137,0.328769
15.4,3,0.457286,42.1629,1,1,1.33305,7.66577,3.57247,0.347065
15.4,4,0.22762,39.6995,1,1,1.01432,6.38108,3.3047,0.264084
15.4,5,0.159854,39.5763,1,1,0.933549,5.87293,3.22075,0.243054
15.4,6,0.757422,44.6635,1,1,1.76495,10.1494,4.01621,0.459512
15.4,7,0.9,42.4361,1,1,1.92046,12.0815,4.2776,0.5
15.5,0,0.178432,39.644,1,1,0.870451,9.32493,3.52199,0.248665
15.5,1,0.130354,39.5184,1,1,0.820696,8.79191,3.44964,0.234451
15.5,2,0.409389,41.7998,1,1,1.14993,6.21562,3.35035,0.328503
15.5,3,0.456609,42.1328,1,1,1.21393,6.56156,3.41245,0.346787
15.5,4,0.226906,39.7245,1,1,0.923685,9.89521,3.59966,0.263872
15.5,5,0.159161,39.5953,1,1,0.850144,9.10739,3.49243,0.242864
15.5,6,0.757221,44.6209,1,1,1.60829,8.6932,3.80118,0.459446
15.5,7,0.9,42.5079,1,1,1.75025,18.75,4.83272,0.5
15.6,0,0.177759,39.6544,1,1,1.32022,5.83288,3.39317,0.248452
15.6,1,0.129694,39.526,1,1,1.24478,5.49957,3.32661,0.234255
15.6,2,0.408619,41.811,1,1,1.74425,8.85603,3.88296,0.328249
15.6,3,0.45582,42.1456,1,1,1.84135,9.34901,3.97775,0.346522
15.6,4,0.226218,39.739,1,1,1.40094,6.18949,3.4648,0.263642
15.6,5,0.158493,39.6045,1,1,1.28943,5.69684,3.36595,0.242658
15.6,6,0.756979,44.6369,1,1,2.44108,12.394,4.57327,0.459385
15.6,7,0.9,42.5629,1,1,2.6569,11.7384,4.6243,0.5
15.7,0,0.177065,39.6724,1,1,1.00209,8.44993,3.49603,0.248247
15.7,1,0.129014,39.5407,1,1,0.944847,7.96723,3.42471,0.234066
15.7,2,0.407984,41.7706,1,1,1.32385,3.71113,3.1974,0.327955
15.7,3,0.455175,42.1037,1,1,1.39755,3.91773,3.25133,0.346213
15.7,4,0.225509,39.7612,1,1,1.06334,8.9664,3.57263,0.26342
15.7,5,0.157805,39.6211,1,1,0.978729,8.25292,3.46689,0.242459
15.7,6,0.756789,44.579,1,1,1.85408,5.19753,3.59265,0.45931
